year,rank,title,worldwide_gross_usd,boxofficemojo_release_group_url,annual_ranking_source_url,imdb_id,wikidata_url,wikidata_label,wikidata_instance_of,wikidata_genres,wikidata_countries,wikidata_production_companies,wikidata_original_languages,wikidata_qid,wikidata_join_property,wikidata_query_service_url,wikidata_retrieved,wikidata_license
2022,7,The Batman,772245583,https://www.boxofficemojo.com/releasegroup/gr2204258821/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt1877830,http://www.wikidata.org/entity/Q61117344,The Batman,film,drama film | action film | crime film | superhero film | thriller film | detective film,United States,Warner Bros. Pictures | DC Studios,English,Q61117344,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,8,Thor: Love and Thunder,760928081,https://www.boxofficemojo.com/releasegroup/gr4235022853/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt10648342,http://www.wikidata.org/entity/Q65768604,Thor: Love and Thunder,film,action film | adventure film | science fiction film | superhero film,United States,,English,Q65768604,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,9,Water Gate Bridge,626571697,https://www.boxofficemojo.com/releasegroup/gr1505055237/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt16194408,http://www.wikidata.org/entity/Q110795632,The Battle at Lake Changjin II,film,war film | epic film | action fiction,People's Republic of China,Shanghai Film Group | August First Film Studio | Huaxia Film Distribution | Damai Entertainment,English | Mandarin | Standard Chinese,Q110795632,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,10,Puss in Boots: The Last Wish,480466413,https://www.boxofficemojo.com/releasegroup/gr3300413957/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt3915174,http://www.wikidata.org/entity/Q31271384,Puss in Boots: The Last Wish,animated film,fantasy film | comedy film | action film | adventure film | musical film | family film | cinematic fairy tale | thriller film,United States,Universal Pictures | DreamWorks Animation,English,Q31271384,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,11,Moon Man,460237662,https://www.boxofficemojo.com/releasegroup/gr915165701/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt14557302,http://www.wikidata.org/entity/Q113353851,Moon Man,film,comedy film | science fiction film,People's Republic of China,,,Q113353851,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,12,Fantastic Beasts: The Secrets of Dumbledore,407150844,https://www.boxofficemojo.com/releasegroup/gr1221480965/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt4123432,http://www.wikidata.org/entity/Q18199332,Fantastic Beasts: The Secrets of Dumbledore,film,drama film | fantasy film | adventure film | family film,United States | United Kingdom,Warner Bros. Entertainment | Heyday Films,English,Q18199332,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,13,Uncharted,407141258,https://www.boxofficemojo.com/releasegroup/gr3224261125/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt1464335,http://www.wikidata.org/entity/Q67171881,Uncharted,film,action film | adventure film,United States,,English,Q67171881,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,14,Sonic the Hedgehog 2,405421518,https://www.boxofficemojo.com/releasegroup/gr614552069/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt12412888,http://www.wikidata.org/entity/Q105970894,Sonic the Hedgehog 2,film,comedy film | action film | adventure film | science fiction film | live-action/animated film,United States,Paramount Pictures | Original Film | Blur Studio | Marza Animation Planet,English,Q105970894,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,15,Black Adam,393452111,https://www.boxofficemojo.com/releasegroup/gr800018949/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt6443346,http://www.wikidata.org/entity/Q28657013,Black Adam,film,fantasy film | action film | adventure film | science fiction film | superhero film | speculative fiction film,United States,New Line Cinema | Warner Bros. Entertainment | DC Entertainment | DC Studios | Seven Bucks Productions,English,Q28657013,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,16,Elvis,287740048,https://www.boxofficemojo.com/releasegroup/gr4112339461/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt3704428,http://www.wikidata.org/entity/Q84362533,Elvis,film,drama film | biographical film | musical film | gambling film,United States | Australia,Q65557474,English,Q84362533,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,17,The Bad Guys,250387888,https://www.boxofficemojo.com/releasegroup/gr636375557/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt8115900,http://www.wikidata.org/entity/Q97288428,The Bad Guys,animated film,comedy film | adventure film | crime film | family film,United States,DreamWorks Animation,English,Q97288428,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,18,The First Slam Dunk,246868956,https://www.boxofficemojo.com/releasegroup/gr512184837/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt15242330,http://www.wikidata.org/entity/Q112897629,The First Slam Dunk,animated film,sport film,Japan,Toei Animation | DandeLion Animation Studio,Japanese,Q112897629,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,19,Bullet Train,239268602,https://www.boxofficemojo.com/releasegroup/gr2109559301/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt12593682,http://www.wikidata.org/entity/Q99900595,Bullet Train,film,action film | thriller film | action comedy film,Japan | United States,Sony Pictures | 87North Productions,English,Q99900595,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2022,20,Lightyear,226425420,https://www.boxofficemojo.com/releasegroup/gr800805381/,https://www.boxofficemojo.com/year/world/2022/?sort=rank&sortDir=asc,tt10298810,http://www.wikidata.org/entity/Q104409060,Lightyear,animated film,comedy film | adventure film | science fiction film | family film | superhero fiction | animated film with LGBT character(s),United States,The Walt Disney Company | Pixar | Walt Disney Pictures,English,Q104409060,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,1,Barbie,1447138421,https://www.boxofficemojo.com/releasegroup/gr629756421/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt1517268,http://www.wikidata.org/entity/Q55436290,Barbie,film | live action,fantasy film | comedy film | adventure film | musical film | romance film | teen film | family film | musical comedy | chick flick | fantasy comedy film | romantic comedy film | satirical film,United States | United Kingdom,Heyday Films | LuckyChap Entertainment | Mattel Films,English,Q55436290,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,2,The Super Mario Bros. Movie,1360783214,https://www.boxofficemojo.com/releasegroup/gr2226213381/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt6718170,http://www.wikidata.org/entity/Q108671102,The Super Mario Bros. Movie,animated film,fantasy film | comedy film | adventure film,United States,Nintendo | Illumination,English,Q108671102,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,3,Oppenheimer,975811333,https://www.boxofficemojo.com/releasegroup/gr531714565/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt15398776,http://www.wikidata.org/entity/Q108839994,Oppenheimer,film,drama film | biographical film | epic film | thriller film | historical film,United States | United Kingdom,Universal Pictures | Syncopy Inc. | Atlas Entertainment,English,Q108839994,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,4,Guardians of the Galaxy Vol. 3,845555777,https://www.boxofficemojo.com/releasegroup/gr1455378949/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt6791350,http://www.wikidata.org/entity/Q29226331,Guardians of the Galaxy Vol. 3,film,comedy film | action film | adventure film | space opera | science fiction film | superhero film | speculative fiction film,United States,Marvel Studios | Walt Disney Studios Motion Pictures,English,Q29226331,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,5,Fast X,704875015,https://www.boxofficemojo.com/releasegroup/gr1410486789/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt5433140,http://www.wikidata.org/entity/Q31271369,Fast X,film,action film,United States,,English,Q31271369,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,6,Spider-Man: Across the Spider-Verse,690542303,https://www.boxofficemojo.com/releasegroup/gr3501150725/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt9362722,http://www.wikidata.org/entity/Q76448600,Spider-Man: Across the Spider-Verse,animated film,comedy film | action film | superhero film | action comedy film | drama fiction,United States,Columbia Pictures | Marvel Entertainment | Sony Pictures Animation,English,Q76448600,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,7,Full River Red,670491959,https://www.boxofficemojo.com/releasegroup/gr2694533637/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt21148018,http://www.wikidata.org/entity/Q115921533,Full River Red,film,drama film | historical film,People's Republic of China,,Mandarin,Q115921533,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,8,Wonka,634502312,https://www.boxofficemojo.com/releasegroup/gr851071493/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt6166392,http://www.wikidata.org/entity/Q108456719,Wonka,film,fantasy film | comedy film | adventure film | musical film | speculative fiction film,Canada | United States | United Kingdom,Warner Bros. Entertainment | Heyday Films,English,Q108456719,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,9,The Wandering Earth II,615023132,https://www.boxofficemojo.com/releasegroup/gr25580037/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt13539646,http://www.wikidata.org/entity/Q108659445,The Wandering Earth 2,film,science fiction film | action-adventure film,People's Republic of China,China Film Group Corporation,Mandarin,Q108659445,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,10,Mission: Impossible - Dead Reckoning Part One,571125435,https://www.boxofficemojo.com/releasegroup/gr2916700677/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt9603212,http://www.wikidata.org/entity/Q61876370,Mission: Impossible – Dead Reckoning Part One,film,action film | spy film,United States,Paramount Pictures | Skydance Media,English,Q61876370,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,11,The Little Mermaid,569626289,https://www.boxofficemojo.com/releasegroup/gr951210501/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt5971474,http://www.wikidata.org/entity/Q24357415,The Little Mermaid,film,fantasy film | adventure film | musical film | romance film | family film | cinematic fairy tale,United States,Walt Disney Pictures | Marc Platt Productions | Lucamar Productions | 5000 Broadway Productions,English,Q24357415,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,12,No More Bets,532600264,https://www.boxofficemojo.com/releasegroup/gr3332133381/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt28076784,http://www.wikidata.org/entity/Q121438250,No More Bets,film,drama film | crime film,People's Republic of China,,English | Thai | Sichuanese | Yue Chinese | Putonghua,Q121438250,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,13,Elemental,496444308,https://www.boxofficemojo.com/releasegroup/gr1501975045/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt15789038,http://www.wikidata.org/entity/Q112801489,Elemental,animated film,fantasy film | comedy film | adventure film | science fiction film | romance film | family film,United States,Pixar | Walt Disney Pictures,English,Q112801489,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,14,Lost in the Stars,487637474,https://www.boxofficemojo.com/releasegroup/gr1771983365/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt17507018,http://www.wikidata.org/entity/Q119861439,Lost in the Stars,film,,People's Republic of China,,Putonghua,Q119861439,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,15,Ant-Man and the Wasp: Quantumania,476071180,https://www.boxofficemojo.com/releasegroup/gr1371492869/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt10954600,http://www.wikidata.org/entity/Q105359456,Ant-Man and the Wasp: Quantumania,film,fantasy film | comedy film | action film | adventure film | science fiction film | thriller film,United States,Marvel Studios,English,Q105359456,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,16,John Wick: Chapter 4,447142521,https://www.boxofficemojo.com/releasegroup/gr1684427269/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt10366206,http://www.wikidata.org/entity/Q80322358,John Wick: Chapter 4,film,action film | adventure film | crime film | neo-noir | action thriller,United States,Summit Entertainment | Thunder Road Pictures | 87North Productions,English,Q80322358,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,17,Transformers: Rise of the Beasts,441656550,https://www.boxofficemojo.com/releasegroup/gr2443334149/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt5090568,http://www.wikidata.org/entity/Q107174193,Transformers: Rise of the Beasts,film,action film | adventure film | science fiction film,United States | Peru,Paramount Pictures | DreamWorks | Hasbro | Skydance Media | di Bonaventura Pictures | New Republic Pictures | http://www.wikidata.org/.well-known/genid/d8ae9a6e4711aa16184526de428855e2,English,Q107174193,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,18,Aquaman and the Lost Kingdom,440181226,https://www.boxofficemojo.com/releasegroup/gr1898140165/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt9663764,http://www.wikidata.org/entity/Q91226161,Aquaman and the Lost Kingdom,film,fantasy film | action film | adventure film | science fiction film | superhero film | speculative fiction film,United States,Warner Bros. Pictures | The Safran Company | Atomic Monster | DC Studios,English,Q91226161,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,19,Meg 2: The Trench,398500317,https://www.boxofficemojo.com/releasegroup/gr864768517/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt9224104,http://www.wikidata.org/entity/Q110842446,Meg 2: The Trench,film,action film | horror film | adventure film | science fiction film | kaiju | thriller film,United States | People's Republic of China,"Warner Bros. Studios, Leavesden | China Media Capital | Flagship Entertainment",English | Mandarin,Q110842446,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2023,20,Indiana Jones and the Dial of Destiny,383963057,https://www.boxofficemojo.com/releasegroup/gr152719877/,https://www.boxofficemojo.com/year/world/2023/?sort=rank&sortDir=asc,tt1462764,http://www.wikidata.org/entity/Q24278982,Indiana Jones and the Dial of Destiny,film,action film | adventure film,United States,Paramount Pictures | Lucasfilm,English,Q24278982,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,1,Inside Out 2,1698863816,https://www.boxofficemojo.com/releasegroup/gr2474856965/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt22022452,http://www.wikidata.org/entity/Q113877606,Inside Out 2,animated film,comedy drama | coming-of-age film,United States,Pixar | Walt Disney Pictures,English,Q113877606,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,2,Deadpool & Wolverine,1338073645,https://www.boxofficemojo.com/releasegroup/gr1015239173/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt6263850,http://www.wikidata.org/entity/Q102180106,Deadpool & Wolverine,film,action film | science fiction film | splatter film | superhero film | black comedy film,United States,Marvel Studios | 21 Laps Entertainment | Maximum Effort,English,Q102180106,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,3,Moana 2,1059242164,https://www.boxofficemojo.com/releasegroup/gr3446166277/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt13622970,http://www.wikidata.org/entity/Q124457266,Moana 2,animated film,fantasy film | adventure film | musical film | family film,United States,Walt Disney Pictures | Q1047410,English,Q124457266,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,4,Despicable Me 4,972021410,https://www.boxofficemojo.com/releasegroup/gr1052004869/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt7510222,http://www.wikidata.org/entity/Q113373276,Despicable Me 4,animated film,comedy film | animated film,United States,Universal Pictures | Illumination,English,Q113373276,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,5,Wicked,763963597,https://www.boxofficemojo.com/releasegroup/gr2907984389/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt1262426,http://www.wikidata.org/entity/Q24797403,Wicked,film,fantasy film | musical film | cinematic fairy tale,United States,Marc Platt Productions,English,Q24797403,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,6,Mufasa: The Lion King,722631756,https://www.boxofficemojo.com/releasegroup/gr816992773/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt13186482,http://www.wikidata.org/entity/Q114242678,Mufasa: The Lion King,animated film,drama film | adventure film | musical film | family film,United States,Walt Disney Pictures,English,Q114242678,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,7,Dune: Part Two,714844358,https://www.boxofficemojo.com/releasegroup/gr2058375685/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt15239678,http://www.wikidata.org/entity/Q109228991,Dune: Part Two,film,action film | adventure film | science fiction film | epic film | speculative fiction film,Canada | Hungary | United States | Italy | New Zealand | Jordan | United Arab Emirates | The Gambia,Legendary Pictures,English,Q109228991,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,8,Godzilla X Kong: The New Empire,572050016,https://www.boxofficemojo.com/releasegroup/gr2995671557/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt14539740,http://www.wikidata.org/entity/Q113360912,Godzilla x Kong: The New Empire,film,action film | adventure film | science fiction film | monster film | thriller film | speculative fiction film,United States | Australia,Legendary Pictures,English,Q113360912,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,9,Kung Fu Panda 4,547946428,https://www.boxofficemojo.com/releasegroup/gr361583109/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt21692408,http://www.wikidata.org/entity/Q114707487,Kung Fu Panda 4,animated film,comedy film | animated film | martial arts film,United States,DreamWorks Animation,English,Q114707487,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,10,Sonic the Hedgehog 3,492162604,https://www.boxofficemojo.com/releasegroup/gr596464133/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt18259086,http://www.wikidata.org/entity/Q115859490,Sonic the Hedgehog 3,film,comedy film | action film | animated film | adventure film | science fiction film | family film | live-action/animated film,Japan | United States,Paramount Pictures | Original Film | Blur Studio | Sega Sammy Holdings | Marza Animation Planet,English,Q115859490,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,11,Venom: The Last Dance,478937618,https://www.boxofficemojo.com/releasegroup/gr1622168069/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt16366836,http://www.wikidata.org/entity/Q113371337,Venom: The Last Dance,film,action film | science fiction film | superhero film | thriller film,United States,Columbia Pictures,English,Q113371337,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,12,Gladiator II,462180717,https://www.boxofficemojo.com/releasegroup/gr293949957/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt9218128,http://www.wikidata.org/entity/Q115789958,Gladiator II,film,drama film | action film | adventure film | epic film | sword-and-sandal film | historical film,United States | United Kingdom,Paramount Pictures | Universal Pictures | DreamWorks | Scott Free Productions | Red Wagon Entertainment,English,Q115789958,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,13,Beetlejuice Beetlejuice,452000435,https://www.boxofficemojo.com/releasegroup/gr3784856069/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt2049403,http://www.wikidata.org/entity/Q112865900,Beetlejuice Beetlejuice,film,black comedy | drama film | fantasy film | comedy film | comedy horror,United States,Plan B Entertainment | Tim Burton Productions,English,Q112865900,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,14,Yolo,433606094,https://www.boxofficemojo.com/releasegroup/gr1905545733/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt28151876,http://www.wikidata.org/entity/Q124487214,YOLO,film,comedy drama,People's Republic of China,,Putonghua,Q124487214,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,15,Pegasus 2,422878491,https://www.boxofficemojo.com/releasegroup/gr2677363205/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt30829309,http://www.wikidata.org/entity/Q124326642,Pegasus 2,film,drama film | comedy film | sport film,People's Republic of China,,Putonghua,Q124326642,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,16,Successor,422307398,https://www.boxofficemojo.com/releasegroup/gr2657112837/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt32613601,http://www.wikidata.org/entity/Q126942991,Successor,film,drama film | comedy film,People's Republic of China,,,Q126942991,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,17,Bad Boys: Ride or Die,404550184,https://www.boxofficemojo.com/releasegroup/gr127816197/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt4919268,http://www.wikidata.org/entity/Q31271357,Bad Boys: Ride or Die,film,action film | action comedy film | buddy cop film,United States,Columbia Pictures | Sony Pictures | Q17305144,English,Q31271357,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,18,Kingdom of the Planet of the Apes,397378150,https://www.boxofficemojo.com/releasegroup/gr850547205/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt11389872,http://www.wikidata.org/entity/Q114314695,Kingdom of the Planet of the Apes,film,adventure film | science fiction action film,United States,20th Century Studios | Chernin Entertainment,English,Q114314695,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,19,Twisters,372262265,https://www.boxofficemojo.com/releasegroup/gr3179696645/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt12584954,http://www.wikidata.org/entity/Q115932556,Twisters,film,disaster film,United States,Warner Bros. Entertainment | Universal Pictures | DreamWorks | Amblin Entertainment | The Kennedy/Marshall Company,English,Q115932556,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2024,20,It Ends with Us,351441044,https://www.boxofficemojo.com/releasegroup/gr2879279621/,https://www.boxofficemojo.com/year/world/2024/?sort=rank&sortDir=asc,tt10655524,http://www.wikidata.org/entity/Q118641054,It Ends With Us,film,romance film,United States,,English,Q118641054,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,1,Ne Zha 2,2267446370,https://www.boxofficemojo.com/releasegroup/gr2405716741/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt34956443,http://www.wikidata.org/entity/Q131937861,Ne Zha 2,animated film,drama film | fantasy film | action film | adventure film,People's Republic of China,Beijing Enlight Pictures | Beijing Enlight Media,Putonghua,Q131937861,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,2,Zootopia 2,1866647950,https://www.boxofficemojo.com/releasegroup/gr2845135365/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt26443597,http://www.wikidata.org/entity/Q116764712,Zootopia 2,animated film,comedy film | adventure film | family film | buddy cop film,United States,Walt Disney Pictures | Q1047410,English,Q116764712,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,3,Avatar: Fire and Ash,1485999890,https://www.boxofficemojo.com/releasegroup/gr2771014149/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt1757678,http://www.wikidata.org/entity/Q29580929,Avatar: Fire and Ash,film,action film | science fiction film,United States,20th Century Studios | Lightstorm Entertainment,English | Na'vi,Q29580929,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,4,Lilo & Stitch,1038027526,https://www.boxofficemojo.com/releasegroup/gr1868714757/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt11655566,http://www.wikidata.org/entity/Q59395971,Lilo & Stitch,film,fantasy film | comedy film | science fiction film | comedy drama,United States,Walt Disney Pictures | Rideback,English | Hawaiian,Q59395971,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,5,A Minecraft Movie,960387780,https://www.boxofficemojo.com/releasegroup/gr1926910469/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt3566834,http://www.wikidata.org/entity/Q40083273,A Minecraft Movie,film,fantasy film | comedy film | action film | adventure film | family film,United States | Sweden,Legendary Pictures | Mojang Studios | Vertigo Entertainment,English,Q40083273,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,6,Jurassic World: Rebirth,869146189,https://www.boxofficemojo.com/releasegroup/gr4002763269/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt31036941,http://www.wikidata.org/entity/Q124380480,Jurassic World Rebirth,film,drama film | action film | adventure film | science fiction film | science fiction action film,United States,Amblin Entertainment | The Kennedy/Marshall Company,English,Q124380480,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,7,Demon Slayer: Kimetsu No Yaiba Infinity Castle,793498985,https://www.boxofficemojo.com/releasegroup/gr342119173/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt32820897,http://www.wikidata.org/entity/Q126948105,Demon Slayer: Kimetsu no Yaiba – Infinity Castle,anime film,adventure anime | fantasy anime | action anime | thriller anime,Japan,Ufotable,Japanese,Q126948105,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,8,How to Train Your Dragon,636596299,https://www.boxofficemojo.com/releasegroup/gr2474922501/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt26743210,http://www.wikidata.org/entity/Q118904382,How to Train Your Dragon,film,fantasy film | action film | adventure film | teen film | monster film | family film | sword and sorcery film,United States,DreamWorks | DreamWorks Animation | Marc Platt Productions,English,Q118904382,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
2025,9,F1: The Movie,634142436,https://www.boxofficemojo.com/releasegroup/gr4100936453/,https://www.boxofficemojo.com/year/world/2025/?sort=rank&sortDir=asc,tt16311594,http://www.wikidata.org/entity/Q114246242,F1,film,action film | sport film,United States,Plan B Entertainment | Q17305144 | Q108570460,English,Q114246242,P345 (IMDb ID),https://query.wikidata.org/sparql,2026-07-23,CC0 1.0
