year,rank,title,worldwide_gross_usd,boxofficemojo_release_group_url,annual_ranking_source_url,imdb_id,imdb_primary_title,imdb_original_title,imdb_genres,is_animated,animation_classification_rule,animation_classification_source_url
2016,1,Captain America: Civil War,1153296293,https://www.boxofficemojo.com/releasegroup/gr2136297989/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt3498820,Captain America: Civil War,Captain America: Civil War,"Action,Sci-Fi",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,2,Rogue One: A Star Wars Story,1056057273,https://www.boxofficemojo.com/releasegroup/gr384520709/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt3748528,Rogue One: A Star Wars Story,Rogue One,"Action,Adventure,Sci-Fi",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,3,Finding Dory,1028570889,https://www.boxofficemojo.com/releasegroup/gr1869238789/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt2277860,Finding Dory,Finding Dory,"Adventure,Animation,Comedy",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,4,Zootopia,1023784195,https://www.boxofficemojo.com/releasegroup/gr1680691717/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt2948356,Zootopia,Zootopia,"Action,Adventure,Animation",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,5,The Jungle Book,966550600,https://www.boxofficemojo.com/releasegroup/gr1103385093/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt3040964,The Jungle Book,The Jungle Book,"Action,Adventure,Animation",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,6,The Secret Life of Pets,875697467,https://www.boxofficemojo.com/releasegroup/gr4228141573/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt2709768,The Secret Life of Pets,The Secret Life of Pets,"Adventure,Animation,Comedy",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,7,Batman v Superman: Dawn of Justice,874360194,https://www.boxofficemojo.com/releasegroup/gr4182135301/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt2975590,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,Sci-Fi,no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,8,Fantastic Beasts and Where to Find Them,816037575,https://www.boxofficemojo.com/releasegroup/gr3670495749/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt3183660,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,"Adventure,Family,Fantasy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,9,Deadpool,782612155,https://www.boxofficemojo.com/releasegroup/gr2532200965/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt1431045,Deadpool,Deadpool,"Action,Comedy,Sci-Fi",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,10,Suicide Squad,749200054,https://www.boxofficemojo.com/releasegroup/gr457593349/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt1386697,Suicide Squad,Suicide Squad,"Action,Adventure,Fantasy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,11,Doctor Strange,677718395,https://www.boxofficemojo.com/releasegroup/gr2284737029/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt1211837,Doctor Strange,Doctor Strange,"Action,Adventure,Fantasy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,12,Moana,643331111,https://www.boxofficemojo.com/releasegroup/gr1742623237/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt3521164,Moana,Moana,"Adventure,Animation,Comedy",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,13,Sing,634151679,https://www.boxofficemojo.com/releasegroup/gr3642970629/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt3470600,Sing,Sing,"Animation,Comedy,Family",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,14,The Mermaid,553810228,https://www.boxofficemojo.com/releasegroup/gr719016453/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt4701660,The Mermaid,Mei ren yu,"Comedy,Drama,Fantasy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,15,X-Men: Apocalypse,543934105,https://www.boxofficemojo.com/releasegroup/gr2590724613/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt3385516,X-Men: Apocalypse,X-Men: Apocalypse,"Action,Adventure,Sci-Fi",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,16,Kung Fu Panda 3,521170825,https://www.boxofficemojo.com/releasegroup/gr4045558277/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,"Action,Adventure,Animation",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,17,La La Land,447407695,https://www.boxofficemojo.com/releasegroup/gr2781106693/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt3783958,La La Land,La La Land,"Comedy,Drama,Music",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,18,Warcraft,439048914,https://www.boxofficemojo.com/releasegroup/gr2367640069/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt0803096,Warcraft,Warcraft,"Action,Adventure,Fantasy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,19,Jason Bourne,415484914,https://www.boxofficemojo.com/releasegroup/gr2385007109/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt4196776,Jason Bourne,Jason Bourne,"Action,Thriller",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2016,20,Ice Age: Collision Course,408579038,https://www.boxofficemojo.com/releasegroup/gr307778053/,https://www.boxofficemojo.com/year/world/2016/?sort=rank&sortDir=asc,tt3416828,Ice Age: Collision Course,Ice Age: Collision Course,"Action,Adventure,Animation",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,1,Star Wars: Episode VIII - The Last Jedi,1332539889,https://www.boxofficemojo.com/releasegroup/gr3764736517/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt2527336,Star Wars: Episode VIII - The Last Jedi,Star Wars: Episode VIII - The Last Jedi,"Action,Adventure,Fantasy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,2,Beauty and the Beast,1263521126,https://www.boxofficemojo.com/releasegroup/gr1429688837/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt2771200,Beauty and the Beast,Beauty and the Beast,"Adventure,Family,Fantasy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,3,The Fate of the Furious,1236005118,https://www.boxofficemojo.com/releasegroup/gr38949381/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt4630562,The Fate of the Furious,The Fate of the Furious,"Action,Crime,Thriller",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,4,Despicable Me 3,1034799409,https://www.boxofficemojo.com/releasegroup/gr1982484997/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt3469046,Despicable Me 3,Despicable Me 3,"Adventure,Animation,Comedy",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,5,Jumanji: Welcome to the Jungle,962077546,https://www.boxofficemojo.com/releasegroup/gr2130465285/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt2283362,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,"Action,Adventure,Comedy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,6,Spider-Man: Homecoming,880166924,https://www.boxofficemojo.com/releasegroup/gr65032709/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt2250912,Spider-Man: Homecoming,Spider-Man: Homecoming,"Action,Adventure,Sci-Fi",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,7,Wolf Warrior 2,870325439,https://www.boxofficemojo.com/releasegroup/gr3036500485/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt7131870,Wolf Warrior 2,Zhan lang II,"Action,Adventure,Drama",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,8,Guardians of the Galaxy: Vol. 2,863756051,https://www.boxofficemojo.com/releasegroup/gr388583941/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt3896198,Guardians of the Galaxy: Vol. 2,Guardians of the Galaxy Vol. 2,"Action,Adventure,Comedy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,9,Thor: Ragnarok,853977126,https://www.boxofficemojo.com/releasegroup/gr197939717/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt3501632,Thor: Ragnarok,Thor: Ragnarok,"Action,Adventure,Comedy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,10,Wonder Woman,822963408,https://www.boxofficemojo.com/releasegroup/gr1207325189/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt0451279,Wonder Woman,Wonder Woman,"Action,Adventure,Fantasy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,11,Coco,814641172,https://www.boxofficemojo.com/releasegroup/gr2402243077/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt2380307,Coco,Coco,"Adventure,Animation,Drama",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,12,Pirates of the Caribbean: Dead Men Tell No Tales,794861794,https://www.boxofficemojo.com/releasegroup/gr1009078789/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,"Action,Adventure,Fantasy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,13,It,702781748,https://www.boxofficemojo.com/releasegroup/gr1547719173/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt1396484,It,It,Horror,no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,14,Justice League,661324295,https://www.boxofficemojo.com/releasegroup/gr2733527557/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt0974015,Justice League,Justice League,Sci-Fi,no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,15,Logan,619021436,https://www.boxofficemojo.com/releasegroup/gr4057092613/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt3315342,Logan,Logan,"Action,Drama,Sci-Fi",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,16,Transformers: The Last Knight,605425157,https://www.boxofficemojo.com/releasegroup/gr438653445/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt3371366,Transformers: The Last Knight,Transformers: The Last Knight,"Action,Adventure,Comedy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,17,Kong: Skull Island,568652812,https://www.boxofficemojo.com/releasegroup/gr3991622149/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt3731562,Kong: Skull Island,Kong: Skull Island,"Action,Adventure,Fantasy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,18,The Boss Baby,527965936,https://www.boxofficemojo.com/releasegroup/gr2517979653/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt3874544,The Boss Baby,The Boss Baby,"Adventure,Animation,Comedy",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,19,Dunkirk,526045546,https://www.boxofficemojo.com/releasegroup/gr3929100805/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt5013056,Dunkirk,Dunkirk,"Action,Drama,History",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2017,20,War for the Planet of the Apes,490719763,https://www.boxofficemojo.com/releasegroup/gr2539147781/,https://www.boxofficemojo.com/year/world/2017/?sort=rank&sortDir=asc,tt3450958,War for the Planet of the Apes,War for the Planet of the Apes,"Action,Adventure,Drama",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,1,Avengers: Infinity War,2048359754,https://www.boxofficemojo.com/releasegroup/gr3915469317/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt4154756,Avengers: Infinity War,Avengers: Infinity War,"Action,Adventure,Sci-Fi",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,2,Black Panther,1346913161,https://www.boxofficemojo.com/releasegroup/gr3458290181/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt1825683,Black Panther,Black Panther,"Action,Adventure,Sci-Fi",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,3,Jurassic World: Fallen Kingdom,1308467944,https://www.boxofficemojo.com/releasegroup/gr3108917765/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt4881806,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,"Action,Adventure,Sci-Fi",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,4,Incredibles 2,1242805359,https://www.boxofficemojo.com/releasegroup/gr2507690501/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt3606756,Incredibles 2,Incredibles 2,"Action,Adventure,Animation",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,5,Aquaman,1151961807,https://www.boxofficemojo.com/releasegroup/gr1903186437/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt1477834,Aquaman,Aquaman,"Action,Adventure,Fantasy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,6,Bohemian Rhapsody,903655259,https://www.boxofficemojo.com/releasegroup/gr4107555333/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt1727824,Bohemian Rhapsody,Bohemian Rhapsody,"Biography,Drama,Music",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,7,Venom,856085151,https://www.boxofficemojo.com/releasegroup/gr3586740741/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt1270797,Venom,Venom,"Action,Adventure,Sci-Fi",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,8,Mission: Impossible - Fallout,791115104,https://www.boxofficemojo.com/releasegroup/gr248533509/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt4912910,Mission: Impossible - Fallout,Mission: Impossible - Fallout,"Action,Adventure,Thriller",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,9,Deadpool 2,734546611,https://www.boxofficemojo.com/releasegroup/gr262820357/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt5463162,Deadpool 2,Deadpool 2,"Action,Adventure,Comedy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,10,Fantastic Beasts: The Crimes of Grindelwald,655755901,https://www.boxofficemojo.com/releasegroup/gr3275837957/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt4123430,Fantastic Beasts: The Crimes of Grindelwald,Fantastic Beasts: The Crimes of Grindelwald,"Adventure,Family,Fantasy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,11,Ant-Man and the Wasp,622674139,https://www.boxofficemojo.com/releasegroup/gr869618181/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,"Action,Adventure,Comedy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,12,Ready Player One,583490172,https://www.boxofficemojo.com/releasegroup/gr1211716101/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt1677720,Ready Player One,Ready Player One,"Action,Adventure,Sci-Fi",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,13,Operation Red Sea,579330426,https://www.boxofficemojo.com/releasegroup/gr2180010501/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt6878882,Operation Red Sea,Hong hai xing dong,"Action,Drama,Thriller",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,14,Detective Chinatown 2,544185156,https://www.boxofficemojo.com/releasegroup/gr3093189125/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt7752454,Detective Chinatown 2,Tang ren jie tan an 2,"Action,Comedy,Crime",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,15,Ralph Breaks the Internet,529323962,https://www.boxofficemojo.com/releasegroup/gr4200485381/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt5848272,Ralph Breaks the Internet,Ralph Breaks the Internet,"Adventure,Animation,Comedy",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,16,The Meg,529243742,https://www.boxofficemojo.com/releasegroup/gr214127109/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt4779682,The Meg,The Meg,"Action,Adventure,Horror",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,17,Hotel Transylvania 3: Summer Vacation,528583774,https://www.boxofficemojo.com/releasegroup/gr4181873157/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt5220122,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,"Adventure,Animation,Comedy",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,18,The Grinch,512715682,https://www.boxofficemojo.com/releasegroup/gr1661227525/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt2709692,The Grinch,The Grinch,"Animation,Comedy,Family",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,19,Bumblebee,467989645,https://www.boxofficemojo.com/releasegroup/gr2098156037/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt4701182,Bumblebee,Bumblebee,"Action,Adventure,Sci-Fi",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2018,20,Dying to Survive,451176639,https://www.boxofficemojo.com/releasegroup/gr3524612613/,https://www.boxofficemojo.com/year/world/2018/?sort=rank&sortDir=asc,tt7362036,Dying to Survive,Wo bu shi yao shen,"Comedy,Drama",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2019,1,Avengers: Endgame,2799439100,https://www.boxofficemojo.com/releasegroup/gr3511898629/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt4154796,Avengers: Endgame,Avengers: Endgame,"Action,Adventure,Sci-Fi",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2019,2,The Lion King,1656943394,https://www.boxofficemojo.com/releasegroup/gr403788293/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt6105098,The Lion King,The Lion King,"Adventure,Animation,Drama",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2019,3,Frozen II,1450026933,https://www.boxofficemojo.com/releasegroup/gr1030181381/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt4520988,Frozen II,Frozen II,"Adventure,Animation,Comedy",yes,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2019,4,Spider-Man: Far from Home,1131927996,https://www.boxofficemojo.com/releasegroup/gr1825526277/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt6320628,Spider-Man: Far from Home,Spider-Man: Far from Home,"Action,Adventure,Comedy",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2019,5,Captain Marvel,1128274794,https://www.boxofficemojo.com/releasegroup/gr3085718021/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt4154664,Captain Marvel,Captain Marvel,"Action,Adventure,Sci-Fi",no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
2019,6,Joker,1078751311,https://www.boxofficemojo.com/releasegroup/gr4123480581/,https://www.boxofficemojo.com/year/world/2019/?sort=rank&sortDir=asc,tt7286456,Joker,Joker,Drama,no,IMDb genres contains Animation,https://datasets.imdbws.com/title.basics.tsv.gz
